geoid,geoid20,year,denom_total_pop,traffic_impacts,traffic_impacts_pctile
1400000US06037294900,6037294900,2014,3265,1086.54,60
1400000US06037481902,6037481902,2014,3355,5603.1299,100
1400000US06037102107,6037102107,2014,3851,2019.66,75
1400000US06037403601,6037403601,2014,6672,3102.7,88
1400000US06037501600,6037501600,2014,7898,572.58002,16
1400000US06037234502,6037234502,2014,2698,884.94,47
1400000US06037137502,6037137502,2014,4202,3365.2,90
1400000US06037206301,6037206301,2014,1656,689.47998,27
1400000US06037651302,6037651302,2014,6311,661.62,24
1400000US06037670328,6037670328,2014,4504,356.89999,6
1400000US06037482301,6037482301,2014,5162,5954.7598,100
1400000US06037222200,6037222200,2014,3965,728.46002,31
1400000US06037272201,6037272201,2014,2411,1364.83,68
1400000US06037276607,6037276607,2014,2271,740.08002,33
1400000US06037530400,6037530400,2014,3683,2983.3701,86
1400000US06037204120,6037204120,2014,2650,1135.41,62
1400000US06037405500,6037405500,2014,6842,2202.8401,77
1400000US06037530203,6037530203,2014,3238,2103.45,76
1400000US06037183300,6037183300,2014,3480,486.14001,11
1400000US06037101400,6037101400,2014,3903,2170.54,76
1400000US06037503502,6037503502,2014,4060,847.47998,43
1400000US06037533803,6037533803,2014,6359,975.20001,54
1400000US06037700901,6037700901,2014,3856,1509.49,70
1400000US06037201601,6037201601,2014,2288,615.03998,20
1400000US06037267600,6037267600,2014,2549,1469.04,70
1400000US06037930400,6037930400,2014,3514,678.62,26
1400000US06037139302,6037139302,2014,4422,3192.4199,88
1400000US06037482202,6037482202,2014,5229,643.84003,22
1400000US06037480702,6037480702,2014,4460,809.03998,40
1400000US06037535803,6037535803,2014,4458,808.45001,40
1400000US06037503301,6037503301,2014,3394,1075.96,59
1400000US06037501503,6037501503,2014,5016,616.08002,20
1400000US06037670417,6037670417,2014,2955,910.92999,49
1400000US06037113101,6037113101,2014,3558,1303.5,67
1400000US06037143302,6037143302,2014,3678,3839.0801,94
1400000US06037463900,6037463900,2014,3456,613.59003,20
1400000US06037670202,6037670202,2014,2594,995.01001,55
1400000US06037920042,6037920042,2014,6769,3174.22,88
1400000US06037300400,6037300400,2014,5740,1622.0699,72
1400000US06037265523,6037265523,2014,2011,2541.8201,81
1400000US06037602900,6037602900,2014,4427,696.34998,28
1400000US06037115103,6037115103,2014,2776,740.88,33
1400000US06037408504,6037408504,2014,5322,2384.8,79
1400000US06037226420,6037226420,2014,4906,560.01001,15
1400000US06037121600,6037121600,2014,3005,2899.05,85
1400000US06037603702,6037603702,2014,5087,1389.2,69
1400000US06037403320,6037403320,2014,5573,1528.95,71
1400000US06037301300,6037301300,2014,2016,223.97,3
1400000US06037264103,6037264103,2014,2319,1166.27,63
1400000US06037400403,6037400403,2014,4260,398.79001,7
1400000US06037275102,6037275102,2014,4245,4172.4102,96
1400000US06037300902,6037300902,2014,1998,1977.15,75
1400000US06037701304,6037701304,2014,6374,936.40002,51
1400000US06037481603,6037481603,2014,3802,735.94,32
1400000US06037206302,6037206302,2014,568,689.47998,27
1400000US06037920116,6037920116,2014,5181,2583.26,82
1400000US06037502801,6037502801,2014,6231,3885.53,94
1400000US06037237201,6037237201,2014,3506,802.40002,39
1400000US06037403321,6037403321,2014,5736,5265.8198,99
1400000US06037213201,6037213201,2014,4198,703.75,29
1400000US06037463400,6037463400,2014,5752,670.88,26
1400000US06037108203,6037108203,2014,2716,2637.4399,82
1400000US06037294701,6037294701,2014,3019,395.51999,6
1400000US06037271600,6037271600,2014,4475,3576.4399,92
1400000US06037238320,6037238320,2014,3787,3421.21,90
1400000US06037134905,6037134905,2014,2819,1267.72,66
1400000US06037980008,6037980008,2014,145,810.03998,40
1400000US06037123304,6037123304,2014,4687,2796.04,84
1400000US06037430502,6037430502,2014,6745,183.3,2
1400000US06037195600,6037195600,2014,3340,1052.5601,58
1400000US06037576301,6037576301,2014,4176,528.81,13
1400000US06037543605,6037543605,2014,4563,2239.3501,77
1400000US06037271902,6037271902,2014,3877,1056.86,58
1400000US06037195202,6037195202,2014,3185,338.14001,5
1400000US06037481001,6037481001,2014,3842,1013.33,56
1400000US06037119802,6037119802,2014,3097,709.40002,30
1400000US06037123104,6037123104,2014,4596,866.02002,45
1400000US06037143500,6037143500,2014,4708,590.96997,18
1400000US06037621104,6037621104,2014,6649,967.10999,53
1400000US06037106510,6037106510,2014,5282,4149.96,96
1400000US06037480601,6037480601,2014,2335,1581.62,71
1400000US06037551401,6037551401,2014,4245,1220.95,64
1400000US06037273404,6037273404,2014,1116,592.83002,18
1400000US06037482702,6037482702,2014,2397,908.92999,49
1400000US06037197410,6037197410,2014,3704,3138.78,88
1400000US06037209202,6037209202,2014,1646,3463.72,91
1400000US06037272100,6037272100,2014,4354,1107.23,60
1400000US06037212102,6037212102,2014,2446,1187.66,63
1400000US06037134904,6037134904,2014,4338,837.91998,42
1400000US06037480303,6037480303,2014,3858,865.98999,45
1400000US06037123800,6037123800,2014,5531,2153.8501,76
1400000US06037212502,6037212502,2014,2767,647.54999,23
1400000US06037430802,6037430802,2014,4163,475.32999,10
1400000US06037143605,6037143605,2014,1879,4255.6201,96
1400000US06037403328,6037403328,2014,4162,5112.7002,99
1400000US06037570402,6037570402,2014,3496,4535.3599,97
1400000US06037460301,6037460301,2014,4542,424.03,8
1400000US06037553504,6037553504,2014,5368,2388.46,79
1400000US06037980028,6037980028,2014,4,1640.9399,72
1400000US06037205120,6037205120,2014,3618,607.70001,20
1400000US06037577501,6037577501,2014,3435,874.34998,46
1400000US06037267700,6037267700,2014,2990,3448.96,90
1400000US06037267101,6037267101,2014,2671,727.60999,31
1400000US06037403316,6037403316,2014,6783,4852.04,98
1400000US06037403401,6037403401,2014,5038,786.07001,37
1400000US06037620701,6037620701,2014,6704,783,37
1400000US06037300701,6037300701,2014,6144,593.38,18
1400000US06037501803,6037501803,2014,4705,913.62,49
1400000US06037301502,6037301502,2014,6951,628.09998,21
1400000US06037480903,6037480903,2014,3206,4647.6201,98
1400000US06037212303,6037212303,2014,3326,1041.77,57
1400000US06037980036,6037980036,2014,7785,2255.6001,77
1400000US06037106408,6037106408,2014,3463,1684.78,72
1400000US06037430803,6037430803,2014,5439,644.94,23
1400000US06037701602,6037701602,2014,4037,573.79999,16
1400000US06037910808,6037910808,2014,3537,1063.78,59
1400000US06037481800,6037481800,2014,2596,889.44,47
1400000US06037216201,6037216201,2014,2352,1076.3101,59
1400000US06037194401,6037194401,2014,2461,1127.36,61
1400000US06037577100,6037577100,2014,6700,672.5,26
1400000US06037543606,6037543606,2014,3199,2239.3501,77
1400000US06037481403,6037481403,2014,3169,774.76001,36
1400000US06037208620,6037208620,2014,4660,885.16998,47
1400000US06037534502,6037534502,2014,4213,599.35999,19
1400000US06037551002,6037551002,2014,2855,1201.97,64
1400000US06037620601,6037620601,2014,5523,1082.75,60
1400000US06037406500,6037406500,2014,6705,2305.8799,78
1400000US06037117407,6037117407,2014,3636,3187.54,88
1400000US06037212410,6037212410,2014,3903,922.20001,50
1400000US06037143802,6037143802,2014,2179,1336.3101,68
1400000US06037137202,6037137202,2014,2296,2570.75,81
1400000US06037271100,6037271100,2014,2449,4662.8101,98
1400000US06037127520,6037127520,2014,4045,3338.8899,89
1400000US06037201200,6037201200,2014,2519,541.66998,14
1400000US06037264306,6037264306,2014,1199,1014.08,56
1400000US06037620002,6037620002,2014,3609,1018.56,56
1400000US06037530302,6037530302,2014,6556,2011.88,75
1400000US06037577602,6037577602,2014,3441,1462.05,70
1400000US06037211701,6037211701,2014,2827,948.47998,52
1400000US06037195201,6037195201,2014,2834,534.25,14
1400000US06037551204,6037551204,2014,3711,1005.78,55
1400000US06037432001,6037432001,2014,2669,490.87,11
1400000US06037920038,6037920038,2014,4430,1197.8199,64
1400000US06037403722,6037403722,2014,5734,889.39001,47
1400000US06037920120,6037920120,2014,830,3064.1299,87
1400000US06037106405,6037106405,2014,3966,1189,63
1400000US06037540901,6037540901,2014,4994,1768.21,73
1400000US06037191302,6037191302,2014,2422,831.71997,42
1400000US06037262303,6037262303,2014,3290,354.26999,5
1400000US06037127300,6037127300,2014,4460,3637.97,92
1400000US06037111201,6037111201,2014,3410,3042.27,87
1400000US06037570100,6037570100,2014,2837,640.65002,22
1400000US06037702002,6037702002,2014,5700,871.87,46
1400000US06037103102,6037103102,2014,4751,265.70001,3
1400000US06037920043,6037920043,2014,5711,2662.9299,82
1400000US06037462900,6037462900,2014,3779,2520.76,81
1400000US06037980014,6037980014,2014,239,857.38,44
1400000US06037407400,6037407400,2014,2133,644.65997,23
1400000US06037553802,6037553802,2014,6342,1292.1801,66
1400000US06037405202,6037405202,2014,5227,638.25,22
1400000US06037301501,6037301501,2014,1902,271.76001,3
1400000US06037480802,6037480802,2014,3321,976.62,54
1400000US06037218800,6037218800,2014,2658,6121.6499,100
1400000US06037650607,6037650607,2014,2922,1232.91,65
1400000US06037536102,6037536102,2014,3164,3862.29,94
1400000US06037227020,6037227020,2014,3599,394.69,6
1400000US06037191301,6037191301,2014,2327,928.26001,50
1400000US06037228100,6037228100,2014,4916,555.22998,15
1400000US06037137402,6037137402,2014,5364,2477.7,80
1400000US06037111202,6037111202,2014,5213,451.70999,9
1400000US06037530700,6037530700,2014,2213,3582.1201,92
1400000US06037551101,6037551101,2014,3926,966.60999,53
1400000US06037460800,6037460800,2014,3248,1455.98,70
1400000US06037408141,6037408141,2014,5450,1169.88,63
1400000US06037603005,6037603005,2014,5591,643.64001,22
1400000US06037310602,6037310602,2014,2655,426.10999,8
1400000US06037135116,6037135116,2014,3278,1244.13,65
1400000US06037920110,6037920110,2014,5043,767.15997,36
1400000US06037430801,6037430801,2014,6342,1921.9301,74
1400000US06037480901,6037480901,2014,4686,881.29999,47
1400000US06037401002,6037401002,2014,3973,373.5,6
1400000US06037502005,6037502005,2014,4197,791.39001,38
1400000US06037500700,6037500700,2014,6496,1096.91,60
1400000US06037216800,6037216800,2014,3289,1213.84,64
1400000US06037900610,6037900610,2014,4440,331.37,5
1400000US06037910210,6037910210,2014,7103,151.62,2
1400000US06037310300,6037310300,2014,2987,139.08,2
1400000US06037604002,6037604002,2014,5078,1075.0601,59
1400000US06037301204,6037301204,2014,4990,645.42999,23
1400000US06037300602,6037300602,2014,5578,667.34003,25
1400000US06037554519,6037554519,2014,3613,766.57001,35
1400000US06037113324,6037113324,2014,1694,720.83002,31
1400000US06037571800,6037571800,2014,3318,2987.23,86
1400000US06037901210,6037901210,2014,1591,108.38,1
1400000US06037403403,6037403403,2014,5210,1028.14,56
1400000US06037109300,6037109300,2014,3085,3111.3301,88
1400000US06037482304,6037482304,2014,3556,835.01001,42
1400000US06037461901,6037461901,2014,5118,3572.3101,92
1400000US06037501804,6037501804,2014,2131,791.34003,38
1400000US06037125102,6037125102,2014,2714,1253.65,65
1400000US06037910404,6037910404,2014,4130,1250.73,65
1400000US06037265306,6037265306,2014,1225,1271.51,66
1400000US06037432801,6037432801,2014,2568,1497.5699,70
1400000US06037128500,6037128500,2014,4015,681.19,27
1400000US06037214903,6037214903,2014,1346,1264.5,66
1400000US06037920047,6037920047,2014,3946,2443.1399,79
1400000US06037276605,6037276605,2014,2747,575.82001,17
1400000US06037141600,6037141600,2014,4079,3078,87
1400000US06037271803,6037271803,2014,2340,969.96997,53
1400000US06037143801,6037143801,2014,2677,1336.3101,68
1400000US06037462002,6037462002,2014,3942,846.26001,43
1400000US06037405201,6037405201,2014,5205,657.78003,24
1400000US06037531302,6037531302,2014,6709,4248.5698,96
1400000US06037302104,6037302104,2014,3917,3639.0801,92
1400000US06037134521,6037134521,2014,3126,873.35999,46
1400000US06037269903,6037269903,2014,3650,1094.8101,60
1400000US06037127920,6037127920,2014,4100,761.70001,35
1400000US06037300901,6037300901,2014,6463,1063.17,58
1400000US06037502500,6037502500,2014,4215,1166.1,63
1400000US06037104404,6037104404,2014,3236,663.67999,25
1400000US06037700200,6037700200,2014,6321,1105.05,60
1400000US06037276601,6037276601,2014,3838,1136.11,62
1400000US06037408137,6037408137,2014,4152,964.84003,53
1400000US06037216100,6037216100,2014,2289,856.27002,44
1400000US06037273100,6037273100,2014,2197,835.83002,42
1400000US06037208710,6037208710,2014,4309,1128.76,61
1400000US06037191610,6037191610,2014,4502,3524.6699,91
1400000US06037432402,6037432402,2014,6310,851.31,44
1400000US06037262100,6037262100,2014,3586,482.78,11
1400000US06037269908,6037269908,2014,1937,3437.2,90
1400000US06037405102,6037405102,2014,5069,734.70001,32
1400000US06037269909,6037269909,2014,1965,3437.2,90
1400000US06037408707,6037408707,2014,6843,2545.77,81
1400000US06037181500,6037181500,2014,3812,434.32999,8
1400000US06037701402,6037701402,2014,6696,823.97998,41
1400000US06037550801,6037550801,2014,3919,1121.1,61
1400000US06037206020,6037206020,2014,7883,2684.03,83
1400000US06037310701,6037310701,2014,2361,2411.3601,79
1400000US06037554518,6037554518,2014,5435,2222.6399,77
1400000US06037103101,6037103101,2014,2670,158.53999,2
1400000US06037213100,6037213100,2014,2721,1029.4301,56
1400000US06037139704,6037139704,2014,4224,396.26999,6
1400000US06037430004,6037430004,2014,3626,1723.01,73
1400000US06037219500,6037219500,2014,1737,850.76001,43
1400000US06037405400,6037405400,2014,4728,718.20001,30
1400000US06037650300,6037650300,2014,6704,2367.22,78
1400000US06037600912,6037600912,2014,5517,860.28003,44
1400000US06037533703,6037533703,2014,2771,2580.6499,82
1400000US06037310501,6037310501,2014,3205,2942.6201,86
1400000US06037463500,6037463500,2014,5747,731.38,32
1400000US06037550902,6037550902,2014,5572,1126.71,61
1400000US06037120106,6037120106,2014,4417,550.94,15
1400000US06037192001,6037192001,2014,2466,723.25,31
1400000US06037128210,6037128210,2014,4822,800.87,39
1400000US06037701201,6037701201,2014,4433,889.41998,47
1400000US06037575901,6037575901,2014,3454,560.56,16
1400000US06037108204,6037108204,2014,2835,2637.4399,82
1400000US06037131024,6037131024,2014,3375,831.45001,42
1400000US06037570003,6037570003,2014,4447,907.89001,48
1400000US06037403305,6037403305,2014,2100,4768.8501,98
1400000US06037127104,6037127104,2014,3573,984,54
1400000US06037481714,6037481714,2014,2551,990.65997,55
1400000US06037296402,6037296402,2014,3091,559.45001,15
1400000US06037554801,6037554801,2014,3366,4347.5898,97
1400000US06037403408,6037403408,2014,6576,1103.8199,60
1400000US06037261103,6037261103,2014,1088,659.38,24
1400000US06037401500,6037401500,2014,6067,658.45001,24
1400000US06037576501,6037576501,2014,3369,568.42999,16
1400000US06037600802,6037600802,2014,2597,1367.39,68
1400000US06037533105,6037533105,2014,2580,664.65002,25
1400000US06037575101,6037575101,2014,4754,965.34998,53
1400000US06037115403,6037115403,2014,3188,888.08002,47
1400000US06037543503,6037543503,2014,5687,1586.9399,71
1400000US06037123204,6037123204,2014,3449,515.46997,13
1400000US06037143901,6037143901,2014,4068,868.64001,45
1400000US06037531800,6037531800,2014,5066,650.40002,23
1400000US06037124102,6037124102,2014,3549,1125.51,61
1400000US06037121101,6037121101,2014,2932,3474.74,91
1400000US06037139401,6037139401,2014,2645,3921.77,94
1400000US06037208801,6037208801,2014,2995,1015.84,56
1400000US06037535501,6037535501,2014,3866,916.94,49
1400000US06037302002,6037302002,2014,3532,639.65997,22
1400000US06037189903,6037189903,2014,2164,928.13,50
1400000US06037481605,6037481605,2014,3387,5898.54,100
1400000US06037190102,6037190102,2014,2807,1146.83,62
1400000US06037542105,6037542105,2014,5200,467.10999,10
1400000US06037531701,6037531701,2014,5718,554.10999,15
1400000US06037432902,6037432902,2014,3482,1852.85,74
1400000US06037405002,6037405002,2014,3197,473.59,10
1400000US06037406103,6037406103,2014,7509,1154.49,62
1400000US06037574800,6037574800,2014,3000,1322.41,67
1400000US06037123206,6037123206,2014,2945,586.14001,18
1400000US06037551501,6037551501,2014,4914,717.09003,30
1400000US06037920049,6037920049,2014,3831,288.14999,4
1400000US06037127712,6037127712,2014,2991,3186.6599,88
1400000US06037210010,6037210010,2014,3520,3232.71,89
1400000US06037194300,6037194300,2014,3029,575.35999,17
1400000US06037128400,6037128400,2014,4114,3220.1001,88
1400000US06037910706,6037910706,2014,5908,576.95001,17
1400000US06037224010,6037224010,2014,2433,3264.29,89
1400000US06037574400,6037574400,2014,5141,1642.5,72
1400000US06037503104,6037503104,2014,2719,920.42999,50
1400000US06037503902,6037503902,2014,4636,1798.6899,73
1400000US06037603703,6037603703,2014,2703,875.90002,46
1400000US06037401901,6037401901,2014,4610,492.25,11
